,race,age,engnat,gender,hand,source,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,cluster
14095,1,38,2,2,1,1,1,5,1,5,1,5,1,5,1,5,5,2,4,2,5,4,5,5,4,4,2,1,3,3,4,5,5,1,4,1,1,5,4,5,1,5,5,3,3,1,3,1,5,1,3,1,5,5,5,4,4
14096,13,24,1,1,1,1,5,3,4,2,4,4,3,4,4,4,5,3,3,5,4,2,4,4,3,2,4,2,2,4,4,4,4,4,4,5,3,4,5,1,4,5,5,3,4,5,3,1,4,2,5,1,5,4,4,5,1
14097,4,20,2,1,1,1,2,5,1,4,3,4,2,2,4,4,3,3,4,3,3,2,3,2,5,2,3,2,3,3,2,5,4,4,3,5,4,1,5,1,4,4,5,3,4,3,2,1,5,1,2,1,5,1,2,2,4
14098,5,51,2,2,1,1,1,4,3,5,3,4,2,2,2,5,4,2,5,1,4,4,5,5,3,5,4,3,1,5,1,4,1,3,5,5,2,5,5,5,3,5,4,3,2,3,5,2,5,1,4,1,5,3,3,5,0
14099,0,17,2,2,1,1,3,2,3,3,2,4,3,2,3,4,4,4,3,3,4,4,3,3,4,3,1,4,4,5,2,5,2,3,4,3,2,5,5,2,4,4,3,3,2,2,3,2,5,2,3,2,4,2,4,3,0
14100,4,21,2,1,1,1,4,3,4,4,4,4,3,2,4,5,3,4,5,3,4,4,2,4,2,4,4,4,1,4,2,4,3,3,4,4,4,5,3,4,3,5,2,3,3,3,1,4,4,4,3,2,4,2,4,3,3
14101,1,20,2,1,1,1,1,1,1,5,1,5,1,2,1,5,2,3,4,5,4,4,5,4,4,5,4,2,3,4,3,5,4,2,3,3,3,3,2,5,2,4,4,4,1,4,4,2,4,2,3,1,4,4,5,4,4
14102,3,58,1,1,1,1,3,4,3,4,2,3,2,4,2,4,1,4,3,4,2,2,2,2,4,2,3,2,2,3,3,3,4,3,3,3,4,3,3,2,2,2,3,4,2,3,5,1,4,1,5,1,5,4,5,5,4
14103,11,46,2,2,1,5,4,1,5,2,5,1,4,2,5,1,3,5,3,4,2,2,1,1,1,1,1,5,1,5,1,4,1,5,5,5,5,5,3,3,3,3,3,1,3,4,5,1,4,1,4,1,5,1,5,4,1
14104,5,17,2,2,1,1,1,4,4,3,4,2,1,4,2,5,5,3,4,4,4,5,1,1,2,2,2,5,1,4,2,5,2,3,5,1,4,2,5,2,2,2,2,2,3,4,3,1,5,5,3,1,4,1,2,4,3
14105,3,31,1,2,1,1,2,5,4,4,5,5,4,5,1,5,5,3,5,3,4,4,1,1,1,4,1,5,1,5,2,5,1,4,5,5,3,5,3,4,1,2,2,2,2,4,2,5,4,2,2,2,4,1,5,2,3
14106,13,22,1,2,2,1,5,1,5,3,4,1,3,4,4,5,3,3,5,3,2,2,2,2,2,2,3,3,1,4,2,5,5,4,5,5,4,2,5,1,4,4,5,3,5,5,4,2,4,2,4,1,3,1,4,5,2
14107,4,24,2,1,1,1,3,3,4,5,3,4,2,4,3,5,2,4,2,2,2,2,4,4,1,4,2,4,1,5,3,4,3,3,4,3,2,2,4,2,3,3,2,3,3,4,2,3,4,3,3,2,3,2,4,4,3
14108,4,26,2,1,1,1,4,1,5,3,5,4,5,1,5,3,2,4,5,4,4,4,4,4,5,1,1,4,2,5,1,5,2,4,5,5,5,1,5,1,3,2,5,1,5,5,4,1,5,1,4,1,5,4,4,5,2
14109,3,25,2,1,1,1,3,4,3,3,4,2,3,4,3,4,4,4,4,3,3,3,4,4,3,3,4,3,3,4,2,4,2,4,4,4,3,3,4,3,3,2,3,4,3,4,5,2,5,2,5,1,5,3,3,5,0
14110,13,24,2,2,1,1,3,4,3,3,1,4,1,5,1,1,5,2,5,5,4,5,2,5,5,5,5,3,1,4,2,5,4,4,5,4,4,5,5,5,3,5,1,2,3,4,2,3,5,4,4,5,4,3,3,3,3
14111,4,27,2,2,1,1,4,4,3,3,3,4,4,5,4,4,4,2,4,3,3,5,4,4,4,5,5,4,2,4,2,5,2,5,5,4,3,2,2,4,2,5,4,5,3,5,4,3,4,2,3,3,4,2,4,5,0
14112,4,30,2,2,1,1,4,2,4,3,4,2,4,3,4,3,2,3,2,3,2,3,3,3,2,3,2,4,1,4,2,3,1,4,1,4,4,2,4,2,3,1,3,3,4,4,5,2,5,2,5,1,4,3,3,4,1
14113,5,27,2,1,1,1,2,5,1,5,5,5,1,5,3,4,1,2,5,5,5,5,2,3,4,5,2,1,1,5,4,5,5,3,5,5,1,3,5,1,3,5,1,3,1,5,1,5,5,1,4,1,5,1,4,4,4
14114,3,24,1,1,1,1,1,5,2,5,2,4,1,5,1,5,5,1,5,1,4,4,4,3,5,5,1,5,1,5,1,5,1,4,4,3,3,3,5,5,1,3,5,4,1,4,4,1,4,1,3,1,4,4,5,5,0
14115,13,20,2,2,1,5,2,4,3,4,1,4,1,5,1,5,3,4,5,2,4,4,2,2,3,2,2,5,1,5,1,4,2,3,4,4,4,1,4,4,2,3,4,2,2,5,4,1,4,1,4,4,5,4,4,3,4
14116,3,61,2,2,1,1,1,3,2,3,3,2,2,5,2,5,4,2,3,3,3,3,3,3,4,4,5,5,3,4,4,4,1,4,4,5,4,2,5,2,3,4,3,3,3,4,5,1,5,1,3,1,4,5,4,3,4
14117,11,26,2,1,1,1,1,5,1,5,2,5,1,5,1,5,4,2,5,2,5,4,3,2,5,3,3,3,2,4,4,4,4,5,5,2,5,4,4,4,2,4,1,1,5,3,4,1,4,1,5,1,5,4,5,4,4
14118,4,24,2,2,1,5,3,1,5,3,3,3,3,5,1,3,5,1,5,3,5,5,5,5,5,3,5,5,1,3,3,5,3,3,3,5,5,5,5,5,3,3,5,3,5,3,3,3,5,3,3,3,3,3,5,3,3
14119,4,22,2,2,1,1,3,4,3,4,4,2,4,3,3,2,2,4,4,4,3,3,2,2,3,2,3,4,2,4,2,4,2,3,4,4,3,2,4,2,4,2,3,3,4,2,3,3,4,3,3,3,3,3,4,3,3
14120,3,46,1,2,1,1,3,1,3,2,5,1,4,3,4,2,2,3,2,4,2,2,3,1,2,1,1,5,1,4,4,4,1,4,4,4,2,5,3,4,1,5,5,4,2,3,4,2,5,1,5,1,4,4,5,5,1
14121,13,22,2,2,1,1,4,1,4,2,1,1,3,5,3,5,2,3,3,3,1,4,4,4,1,2,5,4,1,5,1,5,3,5,3,5,1,1,5,1,3,3,4,2,1,5,1,2,3,2,4,1,5,1,5,4,2
14122,3,27,2,1,1,1,1,4,3,4,3,4,1,5,2,5,4,2,4,4,3,3,2,2,4,4,3,4,1,4,3,4,3,3,4,3,2,2,3,2,2,1,3,3,3,3,4,5,4,4,1,2,2,4,4,2,3
14123,3,15,1,2,1,1,2,1,2,3,3,1,1,5,1,4,5,1,5,1,4,5,5,5,5,5,1,5,1,3,2,4,1,4,3,1,5,1,5,5,3,3,5,3,4,3,5,3,5,1,5,1,5,5,5,5,0
14124,5,32,2,2,1,1,4,1,4,3,3,2,2,4,2,5,2,4,3,3,3,2,2,2,3,3,4,3,1,4,3,4,3,5,4,4,3,3,3,3,4,2,1,2,3,3,3,2,4,3,3,2,4,2,3,3,3
14125,3,25,2,1,1,1,3,4,2,3,2,4,1,5,2,5,3,2,3,2,2,2,5,5,4,4,1,4,1,5,1,5,2,4,5,5,4,3,3,2,3,2,5,3,5,3,5,1,5,1,3,1,5,4,5,4,4
14126,5,17,2,2,1,1,2,4,2,4,4,2,2,4,3,3,2,3,2,4,4,4,4,2,3,1,2,3,1,5,3,5,4,5,4,3,2,4,3,4,1,5,3,4,1,2,2,3,4,4,3,3,4,2,4,4,3
14127,13,23,2,2,1,1,1,5,5,5,3,5,3,5,1,5,5,5,5,1,5,5,5,5,5,3,3,5,1,5,3,5,3,5,4,4,5,5,5,3,1,5,4,3,4,3,5,2,5,3,5,1,5,4,5,4,0
14128,4,24,2,1,1,1,1,5,2,5,2,4,1,1,2,5,4,3,4,3,5,5,5,5,5,3,5,2,1,4,4,5,3,3,4,2,5,1,4,1,3,1,1,2,5,4,2,2,4,2,4,1,3,1,5,4,4
14129,3,63,1,2,1,1,3,3,3,1,4,1,5,3,5,3,1,3,4,2,1,1,2,1,1,3,1,3,1,5,2,5,1,4,5,5,4,1,5,1,4,1,5,1,1,5,4,1,3,1,5,1,4,2,5,5,2
14130,4,17,1,2,1,1,1,5,2,5,2,4,1,5,2,5,2,3,4,5,1,2,1,1,1,1,2,5,1,5,4,2,1,5,5,4,4,2,5,3,2,2,4,4,1,5,4,1,5,1,3,1,5,4,5,4,4
14131,4,19,2,2,1,2,2,5,2,4,2,4,3,5,2,5,4,3,4,3,4,4,4,3,4,3,4,3,3,3,2,3,4,3,4,2,3,4,3,4,1,5,4,3,4,3,4,4,5,4,3,1,3,4,3,4,4
14132,3,38,1,1,1,1,4,2,5,2,4,2,4,3,4,3,4,2,4,4,1,4,4,4,4,2,3,3,4,3,3,3,3,2,1,4,5,1,4,2,5,1,4,2,3,5,4,1,5,1,5,1,5,2,5,5,1
14133,11,23,2,1,1,1,3,1,5,2,5,2,2,3,5,3,5,4,5,3,5,4,5,3,1,3,5,4,3,5,2,5,2,5,5,5,2,2,5,2,3,5,3,3,4,3,2,1,5,1,5,5,5,2,2,5,0
14134,11,19,2,1,2,1,2,2,3,4,2,5,3,5,3,5,5,5,5,3,5,5,5,5,3,3,4,3,3,4,1,4,2,2,4,4,3,1,5,4,1,4,2,4,1,4,2,2,4,2,3,1,5,2,4,4,4
14135,3,19,1,2,1,5,4,2,5,2,4,1,3,2,4,2,4,4,4,1,2,2,2,2,2,1,2,4,2,4,2,4,1,5,5,4,5,1,4,1,3,1,5,1,5,5,3,2,4,4,4,1,4,2,3,4,2
14136,13,36,1,1,1,1,4,1,5,2,5,1,5,4,5,1,5,1,5,1,2,4,2,1,4,2,1,5,1,5,5,5,1,5,5,5,4,3,3,3,2,3,5,2,2,4,4,2,5,1,5,1,4,3,5,5,2
14137,4,25,2,1,1,1,3,2,5,2,4,3,2,5,4,3,2,4,3,3,4,2,3,2,2,2,3,4,2,2,1,2,1,3,2,3,4,1,4,2,4,2,4,3,5,4,2,1,4,2,4,1,5,2,4,4,1
14138,1,19,2,1,1,1,2,5,3,5,3,4,1,2,3,5,4,3,5,3,4,4,3,2,4,4,2,4,1,3,2,5,2,2,3,3,3,3,2,3,3,4,4,3,2,4,3,4,4,1,3,3,2,2,3,3,3
14139,13,27,2,2,1,1,3,4,3,3,3,1,4,4,4,5,2,4,4,1,1,1,5,2,1,1,1,4,1,5,1,5,1,5,5,5,3,2,4,1,3,1,5,3,5,5,3,1,3,1,5,1,5,1,1,4,2
14140,4,26,2,2,1,1,4,4,4,3,4,2,4,5,3,5,4,4,5,2,2,2,5,5,4,5,2,5,2,4,2,3,2,5,4,5,4,2,5,2,4,3,5,2,5,5,4,2,4,1,4,1,5,2,5,4,2
14141,4,24,2,2,1,1,3,1,4,4,4,1,1,5,3,5,5,2,5,1,5,5,5,5,4,4,5,3,1,5,1,3,3,3,4,3,2,1,5,2,4,1,5,3,3,4,2,2,5,2,3,1,4,1,4,3,3
14142,11,21,2,2,1,1,1,3,2,5,2,5,1,5,3,5,3,3,5,5,2,5,5,4,5,5,5,4,1,5,1,5,1,4,5,4,3,2,5,5,3,4,5,2,1,4,3,3,5,3,4,2,4,4,5,5,4
14143,3,29,1,1,1,1,3,3,5,2,4,1,4,3,5,3,4,4,5,1,1,3,4,4,4,5,2,4,3,4,2,4,2,4,3,4,2,5,4,4,1,5,4,3,2,3,5,1,5,1,4,2,4,5,4,4,0
14144,4,19,2,1,1,1,3,2,5,2,5,1,5,2,5,5,2,4,4,5,5,1,2,2,3,1,2,5,2,5,1,5,1,4,5,5,2,4,2,3,2,4,3,5,1,2,4,2,4,2,4,2,5,3,5,5,1
14145,1,99,1,3,1,1,3,2,4,2,5,1,3,4,3,2,4,4,4,1,4,4,2,2,4,4,1,4,4,5,1,5,1,5,5,4,4,2,5,3,5,1,4,1,4,5,4,1,5,1,5,1,5,5,5,5,2
14146,3,22,1,1,1,1,4,4,4,3,4,3,5,4,4,5,2,5,4,2,1,1,4,3,4,3,2,4,4,4,3,4,1,4,4,4,4,2,4,3,1,2,4,2,4,4,5,1,4,2,5,2,5,5,4,4,1
14147,4,24,2,1,1,1,4,5,2,4,2,5,1,4,3,5,3,3,5,1,3,5,5,5,3,5,4,3,1,3,1,5,2,3,4,3,3,1,4,1,2,1,4,2,3,2,3,4,3,1,1,4,5,3,4,1,3
14148,13,33,1,1,1,1,3,5,1,4,2,4,1,2,4,5,5,1,5,1,5,5,5,4,5,5,2,3,1,4,4,5,2,2,5,5,1,1,5,3,5,1,1,3,5,2,4,2,5,4,5,1,4,5,5,4,4
14149,3,17,2,2,1,5,1,5,3,5,2,4,1,5,2,5,2,5,3,3,2,3,1,1,1,2,2,3,1,4,3,4,3,1,5,3,3,2,4,2,5,2,3,4,1,2,3,4,4,1,3,1,4,1,5,3,4
14150,11,21,2,2,1,1,3,3,5,2,2,3,2,5,4,2,5,5,5,3,4,4,4,3,5,3,4,5,2,4,5,3,3,4,5,4,5,5,4,4,3,4,3,3,5,4,3,4,4,2,3,2,4,1,4,4,3
14151,4,21,2,2,1,1,5,1,5,3,5,1,5,1,5,1,5,4,5,5,5,5,5,5,5,5,5,5,1,5,2,5,1,5,5,5,3,1,5,5,3,5,3,3,4,5,4,1,5,1,5,1,5,1,5,5,0
14152,13,35,2,1,1,1,5,5,5,3,4,5,2,5,2,5,4,1,5,3,4,5,5,4,5,4,5,5,2,5,1,5,2,5,5,4,3,4,4,3,3,4,1,3,3,3,2,3,3,2,3,1,5,1,3,3,3
14153,13,20,1,1,1,1,5,5,5,5,1,5,1,5,5,1,1,5,1,5,5,1,5,5,5,5,5,5,1,5,5,5,5,1,5,5,1,1,5,1,1,5,5,5,5,5,1,1,5,1,1,1,5,1,5,5,4
14154,3,18,1,2,1,5,2,3,4,3,4,1,5,3,4,4,4,3,4,5,2,1,2,1,2,1,1,5,1,4,1,5,1,4,3,3,4,3,5,1,3,2,5,1,5,5,4,1,5,1,4,1,4,3,4,5,2
14155,4,16,2,1,1,1,1,4,2,4,2,4,2,4,2,4,3,5,4,5,2,4,3,4,4,4,1,4,1,5,3,4,4,2,4,4,1,5,4,4,2,4,3,4,3,4,3,2,4,3,4,2,2,3,4,4,4
14156,3,20,1,1,2,1,4,1,4,2,4,1,4,4,4,3,3,3,4,3,4,3,4,3,4,2,2,4,4,3,3,4,2,4,3,4,4,2,4,2,4,2,3,2,3,3,3,2,5,1,5,1,4,3,4,5,1
14157,1,15,2,2,2,1,1,2,3,3,3,4,3,3,4,1,3,3,5,3,4,4,5,5,4,3,1,4,3,5,1,5,1,5,5,5,3,5,5,4,4,5,5,1,3,3,3,2,5,1,5,1,4,3,5,5,0
14158,3,15,1,2,2,1,3,3,3,3,5,1,4,4,3,3,2,4,5,2,2,1,3,3,1,4,1,5,1,5,1,5,1,4,5,5,3,4,5,4,2,2,2,2,1,3,4,1,5,1,3,1,5,4,1,5,1
14159,3,33,2,1,0,1,4,1,5,1,5,1,4,1,1,3,1,3,4,2,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,5,1,5,1,3,1,3,3,5,3,5,1,4,1,5,1,5,1,2,5,2
14160,3,20,1,2,1,1,2,2,2,3,3,4,1,4,4,4,5,2,4,2,4,4,4,4,5,4,4,4,2,4,2,2,3,2,2,3,3,4,4,4,1,4,3,5,1,2,4,2,4,2,2,2,3,3,4,2,4
14161,1,23,2,2,1,5,5,1,5,5,5,5,5,1,1,5,5,1,1,5,5,5,5,5,1,5,5,1,1,5,1,5,1,5,5,5,1,1,5,5,1,1,5,5,5,5,1,5,5,1,5,1,5,1,5,5,0
14162,11,28,2,2,1,1,3,2,4,3,3,3,4,5,3,2,3,3,3,3,2,3,3,2,1,3,4,3,1,4,4,5,3,4,4,4,5,2,5,2,5,2,3,3,5,3,3,1,4,1,5,1,5,3,3,5,2
14163,5,30,2,1,1,1,4,2,5,2,4,1,4,1,5,4,3,5,3,2,3,2,3,2,2,2,3,4,1,4,2,5,2,3,4,5,4,5,5,1,2,1,5,1,5,4,5,1,5,1,5,1,5,5,5,5,2
14164,4,16,1,2,1,1,3,2,2,4,3,2,4,2,5,5,5,3,5,4,5,5,5,5,5,5,4,4,3,4,2,5,1,5,5,4,1,5,2,4,1,5,4,3,1,2,3,4,4,3,2,2,1,2,4,4,0
14165,3,18,1,2,1,1,1,1,3,3,2,2,1,3,2,4,3,4,2,1,2,3,4,4,4,5,5,5,3,4,2,4,2,3,3,2,2,3,3,5,1,4,3,3,2,3,3,2,4,2,2,1,3,3,3,3,3
14166,4,21,2,1,2,1,1,5,2,2,3,1,2,1,5,5,2,5,5,3,5,5,5,5,5,3,5,5,1,5,1,5,1,4,5,4,3,5,5,1,3,2,4,1,2,5,4,1,5,1,5,1,5,5,5,5,0
14167,4,26,2,1,1,1,5,1,4,3,4,1,4,1,4,3,4,3,4,2,4,3,4,4,5,3,1,5,2,4,1,4,1,5,4,3,4,5,5,4,2,4,1,4,1,2,4,1,5,1,4,1,4,5,3,5,0
14168,4,28,2,1,2,1,1,5,3,3,3,3,1,4,2,5,2,4,4,3,2,2,2,2,2,1,1,4,1,4,1,5,1,4,5,3,3,1,4,2,2,3,3,2,3,1,2,2,5,1,5,1,4,1,4,5,1
14169,4,29,2,1,1,1,4,1,4,1,4,1,4,1,5,5,5,2,5,1,5,5,5,5,5,1,4,5,4,5,1,5,1,2,5,5,5,3,5,1,5,1,5,3,5,5,4,4,5,4,5,1,5,4,5,5,2
14170,4,25,1,1,1,1,2,2,5,4,4,3,3,4,4,4,4,3,4,2,3,4,4,4,3,4,2,4,3,4,3,4,3,3,4,4,2,4,4,4,4,3,2,2,3,4,3,2,4,3,4,2,4,4,4,4,0
14171,12,35,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,5,1,5,5,5,1,5,1,5,5,5,1,3,3,5,1,5,1,5,5,2
14172,13,31,2,1,1,1,3,4,4,4,4,4,4,1,2,4,4,3,4,3,2,3,3,3,3,3,3,4,1,3,3,4,2,4,4,5,4,2,5,1,1,1,3,2,4,4,4,3,2,4,3,2,5,3,3,4,3
14173,3,29,1,1,1,1,2,5,3,4,2,3,2,5,1,5,2,5,3,3,3,2,2,1,2,2,1,4,1,4,1,4,4,4,3,3,4,2,3,2,3,3,5,1,2,3,3,3,2,2,2,4,4,4,4,3,3
14174,1,20,2,2,1,1,2,5,2,3,2,2,2,5,1,4,2,3,4,4,2,2,2,2,2,3,4,3,1,2,2,4,2,3,3,3,3,4,3,4,3,1,4,3,5,2,5,3,3,2,3,2,5,4,4,4,4
14175,4,24,2,1,1,1,2,1,5,4,4,2,3,4,1,5,4,5,5,2,5,5,3,4,5,3,5,5,1,5,2,5,1,2,5,5,3,3,2,3,2,5,4,4,2,4,3,1,5,1,5,1,5,2,5,5,0
14176,3,26,2,2,1,1,2,2,4,3,4,2,3,4,2,3,2,3,4,3,4,4,2,2,2,2,1,4,1,5,1,5,2,4,4,3,2,3,3,3,2,2,4,3,4,4,4,1,4,2,4,1,4,3,4,4,2
14177,11,26,2,1,1,1,2,4,3,4,3,4,3,5,4,3,3,5,4,2,2,4,4,4,4,4,2,5,4,2,4,4,4,3,4,4,3,5,2,4,2,5,2,4,2,4,4,1,3,1,4,3,5,4,4,4,4
14178,13,26,2,2,1,2,3,4,5,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,2,4,4,3,5,4,4,4,4,4,4,4,4,3,4,4,4,4,2,4,2,4,4,3
14179,4,31,2,1,1,1,2,1,4,4,2,2,2,4,4,1,2,4,2,3,1,1,2,1,1,3,5,3,1,4,2,4,2,3,5,4,3,5,3,1,3,2,4,3,2,3,3,2,4,4,3,4,2,2,2,3,1
14180,13,44,2,2,1,1,1,4,3,3,2,3,2,2,5,4,4,2,3,2,2,4,4,3,4,2,1,4,1,4,1,3,2,4,5,2,2,4,4,2,1,5,2,4,2,3,5,2,5,1,3,1,5,5,5,2,0
14181,4,32,2,1,1,1,1,2,4,4,4,4,3,4,4,4,3,3,4,3,3,3,4,4,3,3,4,5,2,4,2,4,1,3,4,5,2,4,4,3,5,4,1,1,2,3,3,2,4,2,4,2,4,3,5,4,0
14182,4,22,2,2,1,5,2,2,2,4,2,2,1,4,2,5,3,2,4,2,2,3,4,4,4,2,3,3,2,3,4,4,3,3,4,3,3,2,4,3,2,2,4,3,2,3,2,3,4,3,3,2,3,2,4,3,3
14183,4,32,2,1,1,1,2,1,4,4,4,2,3,2,4,2,2,4,4,4,2,2,1,2,3,2,2,4,1,4,2,5,2,4,4,4,3,2,4,2,4,3,4,1,3,2,3,2,4,2,4,2,5,1,4,3,1
14184,11,21,2,2,2,1,3,2,4,3,3,3,4,3,4,5,3,4,5,2,5,5,4,3,4,5,4,5,3,3,3,4,3,3,3,4,4,1,4,5,3,4,3,3,4,4,4,3,4,3,5,2,3,3,4,5,0
14185,13,32,2,2,1,1,3,4,2,4,4,2,3,3,5,5,1,2,5,3,3,4,3,2,3,5,4,5,1,5,1,5,1,5,5,5,4,3,5,1,3,1,2,2,4,5,3,2,4,1,5,1,5,2,4,5,2
14186,3,23,2,1,1,1,5,1,5,3,3,1,3,1,5,3,2,2,2,2,3,1,3,3,3,1,3,3,4,2,3,3,3,1,2,5,2,1,3,2,3,1,3,3,3,3,3,3,3,3,5,1,3,2,3,4,1
14187,13,23,2,2,1,5,3,1,5,1,5,1,5,3,4,1,2,3,4,4,3,3,2,3,2,3,2,5,1,5,1,5,1,5,5,5,3,2,5,2,4,1,4,1,3,1,5,1,5,1,3,1,4,2,3,4,2
14188,13,17,2,1,1,1,1,5,2,4,2,4,1,3,1,5,2,3,3,3,5,5,5,5,5,3,4,3,2,3,2,3,2,2,3,1,2,4,2,4,1,5,2,5,1,3,3,1,3,1,4,2,5,5,5,5,4
14189,1,22,1,2,3,1,1,4,2,4,2,2,1,4,1,5,4,2,4,2,4,5,5,5,4,4,2,3,2,4,1,5,1,3,5,4,3,4,4,4,1,5,4,4,2,2,5,1,5,2,5,1,5,5,5,5,0
14190,3,26,2,1,1,1,1,3,2,5,4,1,1,5,1,4,5,1,5,2,5,5,3,4,5,4,4,2,4,3,3,3,4,4,3,3,3,2,5,4,2,4,4,3,3,4,3,2,4,3,4,3,4,3,5,4,4
14191,11,23,2,1,1,1,1,4,2,5,1,3,1,5,1,5,5,3,5,3,5,5,5,2,4,2,1,4,3,5,3,5,4,3,5,3,4,2,4,4,5,5,5,2,2,4,4,4,5,5,5,5,5,5,4,5,4
14192,5,25,2,1,1,1,3,3,4,3,4,2,4,4,4,4,1,4,1,2,2,4,2,2,4,2,4,3,4,3,4,2,4,3,4,3,4,3,4,2,2,2,5,1,4,4,4,1,5,2,3,1,5,2,4,4,1
14193,3,18,1,1,1,1,4,1,5,3,5,2,5,2,4,2,4,4,2,2,4,4,2,1,5,2,1,4,5,5,3,4,2,5,5,4,4,2,2,2,4,3,4,2,5,3,4,3,5,1,4,1,5,4,5,5,2
14194,4,34,2,1,1,1,3,3,4,3,2,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,2,4,2,4,3,3,3,4,4,3,4,4,4,2,4,2,4,1,5,4,5,2,5,3,4,1,4,4,5,4,1
14195,11,53,2,1,2,1,1,4,3,4,3,4,2,4,2,5,2,4,3,4,2,2,1,1,1,2,2,4,1,4,2,3,4,2,2,3,3,2,4,2,3,4,2,1,4,4,3,3,5,2,3,1,4,2,5,3,4
14196,3,40,2,1,3,1,3,1,2,4,3,4,5,4,3,3,4,2,5,3,3,2,1,1,1,3,4,4,3,4,2,3,3,4,3,4,1,5,4,2,2,2,5,1,4,4,2,4,4,4,4,2,3,1,4,2,3
14197,11,34,2,1,1,1,2,5,3,4,2,4,2,3,3,5,4,2,3,4,2,4,4,4,2,4,3,5,1,2,4,1,4,4,4,4,3,3,5,3,2,3,3,2,3,3,2,2,5,1,3,1,4,3,4,4,4
14198,3,29,2,1,1,1,4,1,5,2,4,1,4,3,5,1,3,4,2,2,1,2,4,4,2,1,3,5,2,4,4,1,1,3,5,4,5,1,5,1,3,3,3,3,4,5,5,1,5,3,5,1,5,3,3,5,1
14199,1,21,1,2,1,1,1,3,3,4,4,3,4,5,1,4,5,2,5,3,3,3,4,2,4,2,2,3,3,3,4,5,3,5,3,5,3,2,5,3,4,2,4,2,1,4,4,2,5,3,4,5,5,3,5,4,4
14200,3,17,1,2,1,1,3,4,3,4,2,3,3,3,2,5,4,3,4,3,3,2,2,1,2,2,1,5,1,5,2,4,2,4,5,5,4,2,5,2,2,2,4,2,5,4,4,2,5,2,5,1,5,3,5,4,2
14201,4,28,2,1,1,1,4,1,3,5,5,2,3,3,3,2,5,2,5,3,2,2,5,3,4,4,5,3,3,5,2,5,3,5,5,5,1,5,3,5,3,5,4,3,4,5,1,1,4,3,5,1,5,1,4,5,0
14202,13,18,1,2,1,1,2,3,3,3,3,2,2,5,2,5,3,4,3,2,2,3,3,1,3,1,1,5,2,5,1,3,2,5,4,3,1,5,2,2,2,5,3,5,1,1,2,2,3,1,2,2,3,2,4,2,3
14203,3,46,2,1,1,1,1,3,5,3,5,1,4,5,5,3,1,3,4,1,1,3,2,1,1,1,1,5,1,5,1,4,1,3,3,5,4,1,5,2,4,1,5,3,4,3,3,2,5,1,3,1,3,1,4,3,2
14204,3,19,1,1,1,1,3,1,5,1,5,1,4,2,5,1,2,4,3,4,2,2,2,1,2,1,2,4,1,3,2,2,2,3,3,3,4,4,4,2,2,4,3,1,5,4,4,1,3,1,3,2,5,2,4,2,1
14205,3,23,1,2,1,1,3,4,2,3,1,3,1,4,4,4,3,5,5,2,1,1,2,2,3,3,1,1,1,5,1,4,4,4,5,4,3,1,3,2,2,4,4,3,2,3,2,1,5,3,4,1,4,1,5,4,4
14206,3,17,1,2,1,1,3,2,3,2,5,2,1,2,4,5,4,2,5,4,2,5,5,5,3,2,2,5,1,4,2,4,1,4,5,4,4,5,4,3,4,5,4,1,5,5,4,1,5,1,3,1,4,4,4,5,0
14207,3,46,0,1,1,1,4,4,2,2,3,2,4,2,3,3,5,1,5,1,5,5,4,5,5,5,1,2,3,4,4,4,4,4,4,4,3,4,5,2,3,2,5,3,2,3,3,5,4,3,4,2,3,3,5,4,0
14208,4,25,2,2,1,1,2,1,3,5,2,2,2,1,4,5,5,2,5,2,5,4,5,5,5,5,3,4,2,4,2,4,3,2,3,3,4,4,5,4,4,4,5,4,5,5,3,1,5,2,4,1,5,1,5,5,0
14209,13,20,1,2,1,5,4,4,3,2,4,3,4,2,4,2,4,4,3,3,4,3,3,2,2,4,4,4,1,4,2,5,2,5,4,4,3,4,5,3,2,4,5,3,2,2,3,5,4,2,4,3,4,1,3,4,3
14210,4,26,2,1,1,1,3,4,3,3,4,3,1,1,3,2,4,4,3,4,4,3,4,2,3,4,4,4,1,4,3,5,2,5,4,3,4,3,5,1,5,4,1,3,2,4,2,1,4,1,4,2,3,2,4,3,3
14211,4,29,2,1,1,1,3,2,5,2,5,2,4,2,3,2,5,3,3,5,4,4,5,5,5,4,4,2,1,5,2,2,4,4,5,4,4,1,4,2,3,1,5,4,1,4,3,2,2,2,4,2,5,2,3,4,3
14212,11,23,2,2,1,1,1,4,2,4,3,2,2,2,3,5,5,2,4,4,4,4,5,5,5,4,3,3,4,4,2,4,3,3,4,2,3,3,4,4,2,4,3,2,3,3,4,2,3,2,3,2,4,4,3,4,4
